146.0,1667994817303,0.027969837188720703
292.0,1667994822191,0.0318327397108078
438.0,1667994826931,0.11256314814090729
584.0,1667994831809,0.328877329826355
730.0,1667994836461,0.4195979833602905
876.0,1667994841012,0.4467014670372009
1022.0,1667994845536,0.45943498611450195
1168.0,1667994850055,0.47750160098075867
1314.0,1667994854547,0.4895521104335785
1460.0,1667994859126,0.5010913014411926
1606.0,1667994863699,0.5198790431022644
1752.0,1667994868259,0.5252919793128967
1898.0,1667994872789,0.5340331792831421
2044.0,1667994877445,0.5446116924285889
2190.0,1667994881994,0.5497965216636658
2336.0,1667994886593,0.5498484969139099
2482.0,1667994891174,0.5479987859725952
2628.0,1667994895776,0.5502910017967224
2774.0,1667994900365,0.5507741570472717
2920.0,1667994905063,0.5515533685684204
3066.0,1667994909601,0.5545031428337097
3212.0,1667994914243,0.554986834526062
3358.0,1667994918851,0.5569331645965576
3504.0,1667994923410,0.5574300289154053
3650.0,1667994928002,0.55778968334198
3796.0,1667994932616,0.5540578365325928
3942.0,1667994937179,0.5541519522666931
4088.0,1667994941684,0.5530792474746704
4234.0,1667994946272,0.5508949160575867
4380.0,1667994950802,0.5546407103538513
4526.0,1667994955411,0.5545438528060913
4672.0,1667994959889,0.549692690372467
4818.0,1667994964454,0.5532739758491516
4964.0,1667994969008,0.5505331158638
5110.0,1667994973667,0.555865466594696
5256.0,1667994978280,0.5573157072067261
5402.0,1667994982902,0.5601391196250916
5548.0,1667994987518,0.5629438757896423
5694.0,1667994992133,0.5608912110328674
5840.0,1667994996783,0.5595055222511292
5986.0,1667995001375,0.5631819367408752
6132.0,1667995005994,0.569671630859375
6278.0,1667995010570,0.5680868029594421
6424.0,1667995015162,0.5699803233146667
6570.0,1667995019828,0.56873619556427
6716.0,1667995024380,0.5654124617576599
6862.0,1667995028970,0.5675007104873657
7008.0,1667995033538,0.5649287700653076
7154.0,1667995038147,0.5580658912658691
7300.0,1667995042735,0.5566785335540771
7446.0,1667995047579,0.5588569045066833
7592.0,1667995052177,0.5589931011199951
7738.0,1667995056860,0.5542261004447937
7884.0,1667995061419,0.5489885210990906
8030.0,1667995066071,0.5518868565559387
8176.0,1667995070632,0.5522469878196716
8322.0,1667995075178,0.5556756854057312
8468.0,1667995079693,0.5538824200630188
8614.0,1667995084347,0.5558990836143494
8760.0,1667995088910,0.5497288107872009
8906.0,1667995093555,0.5488486289978027
9052.0,1667995098171,0.5533663630485535
9198.0,1667995102779,0.5450792908668518
9344.0,1667995107432,0.5458419919013977
9490.0,1667995112045,0.5454397201538086
9636.0,1667995116691,0.5453459620475769
9782.0,1667995121316,0.5420228242874146
9928.0,1667995125935,0.5425547361373901
10074.0,1667995130545,0.5420830845832825
10220.0,1667995135133,0.5437085628509521
10366.0,1667995139765,0.5432158708572388
10512.0,1667995144380,0.5416445732116699
10658.0,1667995148997,0.5386708378791809
10804.0,1667995153554,0.53970867395401
10950.0,1667995158192,0.5404537916183472
11096.0,1667995162691,0.5452966690063477
11242.0,1667995167302,0.547974705696106
11388.0,1667995171949,0.5439269542694092
11534.0,1667995176610,0.5449098348617554
11680.0,1667995181206,0.5422349572181702
11826.0,1667995185772,0.5459681153297424
11972.0,1667995190399,0.5481686592102051
12118.0,1667995194947,0.5483110547065735
12264.0,1667995199501,0.5472704768180847
12410.0,1667995204525,0.5482310652732849
12556.0,1667995209214,0.5458917021751404
12702.0,1667995213863,0.5476502776145935
12848.0,1667995218451,0.5451979041099548
12994.0,1667995223065,0.5423586964607239
13140.0,1667995227683,0.538568377494812
13286.0,1667995232304,0.5388892889022827
13432.0,1667995237007,0.5379413962364197
13578.0,1667995241607,0.5383889079093933
13724.0,1667995246218,0.5395439863204956
13870.0,1667995250847,0.5293598771095276
14016.0,1667995255445,0.5218027234077454
14162.0,1667995260039,0.5240358114242554
14308.0,1667995264701,0.5198901295661926
14454.0,1667995269313,0.5197846293449402
14600.0,1667995273951,0.5165762901306152
14746.0,1667995278540,0.52008056640625
14892.0,1667995283247,0.5203713774681091
15038.0,1667995288002,0.5151684284210205
15184.0,1667995292792,0.5190485119819641
15330.0,1667995297591,0.5199718475341797
15476.0,1667995302221,0.5159072279930115
15622.0,1667995306885,0.5167688727378845
15768.0,1667995311507,0.5233078002929688
15914.0,1667995316416,0.5187623500823975
16060.0,1667995320983,0.5153445601463318
16206.0,1667995325744,0.5144835114479065
16352.0,1667995330361,0.5176118016242981
16498.0,1667995334967,0.5189695358276367
16644.0,1667995339628,0.5183470249176025
16790.0,1667995344268,0.5116250514984131
16936.0,1667995348877,0.5093238949775696
17082.0,1667995353480,0.5111287236213684
17228.0,1667995358147,0.5122243762016296
17374.0,1667995362688,0.5130279660224915
17520.0,1667995367315,0.5105535387992859
17666.0,1667995371914,0.5092733502388
17812.0,1667995376568,0.502289354801178
17958.0,1667995381248,0.5021988153457642
18104.0,1667995385916,0.4982040524482727
18250.0,1667995390562,0.4952860176563263
18396.0,1667995395256,0.49217599630355835
18542.0,1667995399900,0.48439234495162964
18688.0,1667995404509,0.48167309165000916
18834.0,1667995409079,0.4840780794620514
18980.0,1667995413754,0.4846572279930115
19126.0,1667995418367,0.4817265570163727
19272.0,1667995423052,0.4812717139720917
19418.0,1667995427733,0.4772632420063019
19564.0,1667995432414,0.4723804295063019
19710.0,1667995437007,0.4717596471309662
19856.0,1667995441793,0.46994447708129883
20002.0,1667995446432,0.47039031982421875
20148.0,1667995451117,0.47586482763290405
20294.0,1667995455671,0.47762057185173035
20440.0,1667995460349,0.4801400601863861
20586.0,1667995464914,0.4752623736858368
20732.0,1667995469597,0.475770503282547
20878.0,1667995474148,0.47622355818748474
21024.0,1667995478794,0.4783322513103485
21170.0,1667995483392,0.48193228244781494
21316.0,1667995488152,0.4866154193878174
21462.0,1667995492855,0.48411524295806885
21608.0,1667995497511,0.4809965193271637
21754.0,1667995502181,0.47381141781806946
21900.0,1667995506854,0.4714648127555847
